pair_id,split,source_sample_id,original_path,retouched_path,original_source,retouched_source,original_official_url,original_official_md5,original_sha256,retouched_sha256,width,height,pairing_basis,pair_status,retouch_type,retouch_level,fine_grained_label_available,ground_truth_strength,recommended_usage,prohibited_assumption,ffhq_license,ffhq_license_url,ffhq_author,ffhqr_license
ffhq_00076,train,00076,originals/00076.png,retouched/00076.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1y_lpA3oFrEsXUUTKUPFQVhPHsk4tnUYa,eb83b6baa73fd5e5b8a48fb254d6fd7f,fba462c107d1a686cb03742fb2dcfc8c1bd24501f71b953932d4e84ea70b25b7,f5d80c1cfa70f20ae4c501805e7d201763a2f516b6c070b6f7a42727602dec60,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution License,https://creativecommons.org/licenses/by/2.0/,@ModelsFoto,CC BY-NC-SA 4.0
ffhq_00077,train,00077,originals/00077.png,retouched/00077.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1yZJJvbaFDJqqCqVdVx6lS0gmv5jsT4bk,bf634464a0e7c7bdd6fe0a6906e058e7,ed765d8f966d783848f19e765824c6c39263a7392318be0139491d55bbfb281c,559ef91e3ddb016c7f668ca51f7eb054ca7f5743124067bb895bf39ee7ff38ae,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution License,https://creativecommons.org/licenses/by/2.0/,Brian Bilek,CC BY-NC-SA 4.0
ffhq_00078,train,00078,originals/00078.png,retouched/00078.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1yYl4e9oZ3Ph_6UCc7n56JIWibo1ZpKiY,1919d20b55883709a26e6ff7dd13c3d6,57dcbd0a6b1fa4c449d8b79184fee8c40d52f8398b6558bf5d76497e69d2aa04,9da1dedb2eac83a27d923ad76e88f0ca1babdf0e8b6800093b4fe284c571f7dd,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution License,https://creativecommons.org/licenses/by/2.0/,Montclair Film,CC BY-NC-SA 4.0
ffhq_00079,train,00079,originals/00079.png,retouched/00079.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1zBFPA3XtTeiQ0TzJkoRmeESJ2jJzbZQZ,6fc9c834f35552e27508f2c670fa76a0,f740f3533ceb0d22ff85d580700007117d3c272fe306320a48e31e917f9386ff,7b16c6110450549121e84469dfe069c8f39f4f4ffcb2c13f569610659c7148bf,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution License,https://creativecommons.org/licenses/by/2.0/,Montclair Film,CC BY-NC-SA 4.0
ffhq_00080,train,00080,originals/00080.png,retouched/00080.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1yT-F3pCStEmHPoBfHLdjiZauYgMVP26b,cb932c8988ad29598bb111632db0506d,1b3edb7409769451e401ae64ec5b50f36475777cdf8295f90e0d063698ee1c91,620a25b9dd08a53d0cec612507bb84ad7ca38e4776698ebe74ef442f5b84c1af,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,karlhans,CC BY-NC-SA 4.0
ffhq_00081,train,00081,originals/00081.png,retouched/00081.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1yMa3xZoyHVEmUg-3-WTwYtg7vnyaTHUX,19bc46694f5526b4257930e0736fe6a4,8d118b38540b6ede1827bef1249ee9267b587512c8238cea1a034c53d8767cc9,1764359aa39d1a4ea3da6df542b02f296f7aa88f28e35fbe6218873c2d64cb31,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution License,https://creativecommons.org/licenses/by/2.0/,National Assembly for Wales,CC BY-NC-SA 4.0
ffhq_00082,test,00082,originals/00082.png,retouched/00082.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1yIROmiXFBd4Z71xW2HGhsgALD3hfLisI,3855c56883759dacdf6e0a169ad2eddb,bc14673df54bafee22f3e31b348523781217e3873bcc8a7e9496833b260eab5f,d5033c7c665b811097d3e1d7bc96f220f5b00afcf17ed974c17d69311b5746f4,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution License,https://creativecommons.org/licenses/by/2.0/,United Way of Central Ohio,CC BY-NC-SA 4.0
ffhq_00083,train,00083,originals/00083.png,retouched/00083.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xye7V2htnCq6UGfPTwctvlqrBW4_VemV,d93432a3bd198932c36c9feef8d3be42,542a6b50db3031cc622015ab04faae2224b478f661811ddd9d264d94acef71fe,397536b0c748e012117be41f3a88ea05171073ccb30d7787fe2220a71835c8b4,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Public Domain Mark,https://creativecommons.org/publicdomain/mark/1.0/,紹均 葉,CC BY-NC-SA 4.0
ffhq_00084,validation,00084,originals/00084.png,retouched/00084.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xxi8m5IYKX4SkbUsto1dQkldkL3XUtRP,aa8a4fd38a2f50183bf7013d46149557,88e387bb051fa8d830f1c821db4731bc5f46b570117b24e7df8cc7ec85f99dd3,b681274aae4c483f7ac517014cce41b4a7f936602ccf14d5fd17fb54104c6ae6,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution License,https://creativecommons.org/licenses/by/2.0/,Michael Vadon,CC BY-NC-SA 4.0
ffhq_00085,train,00085,originals/00085.png,retouched/00085.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xw4LRXVyuPfq4oTFQzzOa7suWN0U-f4a,7645a3f12b8a66505fb712fcc697e040,5b894f561fd8394f6f9df8cc3a9ab0fa74ed482f0e6571403055211834ed8887,6d9cfcc1d5748706bbe34e747462d0fd01b0ccb6ab5bbf6698f9098fb511bcfa,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Public Domain Mark,https://creativecommons.org/publicdomain/mark/1.0/,Lau Anime X,CC BY-NC-SA 4.0
ffhq_00086,train,00086,originals/00086.png,retouched/00086.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1y371WZlMMBL30UG0mJLUQFDw5dmOj8Q-,125ef04d39d178ca22c1047e146e824d,f236051799ce0c4232f21bad339b05ab0425877b12822e52e7a787cbb426e1e9,b14866a96bc956f3e4d188013faecec8d714ebecb58b1df6567594e71798176e,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Berends Producties,CC BY-NC-SA 4.0
ffhq_00087,train,00087,originals/00087.png,retouched/00087.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xu8Hv4-R_egMbC_AXisCPbVz-8MPlbRz,b20226d1449bbb0731f94dbb48832a94,4cc7d81b4393926ee8b1d86b4d0807051fda344e21676c86caa45cd8f3fe23e2,181d3f36ff46acb4ac30e658b4287f35a0285ea0f05a2529d8abee152220e465,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,john stewart,CC BY-NC-SA 4.0
ffhq_00088,train,00088,originals/00088.png,retouched/00088.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xpVM90ZKFiYVp0DDQWcrEQbJIxZRxE0U,2a6dd2db316ef2679ea302b2049f77f6,d4eef911227ecb16d1f7cbfebc6e868a78fe9b68f4ad28657b43ac0684159238,d880d7f5f62dd9ec76ed1fc851413c91b36333ff4158aa00dd49f9409ebad495,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,cjnoof,CC BY-NC-SA 4.0
ffhq_00089,train,00089,originals/00089.png,retouched/00089.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xmJPfLPN5CX6N5b40YpcVYUY5aT67R-a,e94b0edca656fdc4672b7facad40142e,a196c47b7c06c4cbd2ae6937e9376b88ab851c97253a14f0aeda9ba684f12f94,4e50d374db2916c9db03f51f6780367011c9a32f29e5a0c1a5c660ce6e41bb18,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Giuseppe Orrú,CC BY-NC-SA 4.0
ffhq_00090,validation,00090,originals/00090.png,retouched/00090.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xkSZjyYahjJklsihMtWidQ3Bf8OvzzHP,79b68de5f79d82d561a683b1ba51f6fa,8df5aa29343b965688e29659579781d7a05e65f33b088d1f973df3c953686fe2,1bb001e8119343895c0c0fb4e1edc2b5cf6990e74dd4877bd40cdb4f02424a1f,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Public Domain Mark,https://creativecommons.org/publicdomain/mark/1.0/,Dinh Hoang Tri,CC BY-NC-SA 4.0
ffhq_00091,train,00091,originals/00091.png,retouched/00091.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xgQPoG0GhnCDkW7gLwSJt-QR-RL1kwcg,761583e1e1125398bca707801a168e71,db9c5ca6fb9f748f1773c52820eef3300c5b90c590027868dcb20b794912af78,21ffc3d565171978c002d5b218904686afbd49aab90d4e6d7d0f383b1f9f0ac8,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Dani Figueiredo,CC BY-NC-SA 4.0
ffhq_00092,train,00092,originals/00092.png,retouched/00092.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1z-cw58BeZEUK-FZ0-jvP4mWy5ps062Y8,e2677f352c25bc6544b042f98a3bb618,62d8660f71364f44ef6fed005008a724dd3b6c89e159f54cff1b3997dcd30af9,c307695b109c56bbcfeb0a8f274538073f2e9ee1448a515c85b7e5c732ea301b,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution License,https://creativecommons.org/licenses/by/2.0/,Matteo Martinello,CC BY-NC-SA 4.0
ffhq_00093,train,00093,originals/00093.png,retouched/00093.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xZV9cm9wX8TsvvaV5K-qgCaPXIfC__5n,9742369b6f7d5de3b75530a47b03b496,cea491bb3338dc1651394e6b7f394e08498327becbf102b226f863815130bd34,45268c3b32ec9707280912e30dd6435deead95c11cc97875946c107799f802f5,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution License,https://creativecommons.org/licenses/by/2.0/,Jonathan Tellier,CC BY-NC-SA 4.0
ffhq_00094,validation,00094,originals/00094.png,retouched/00094.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xiYaUDDbsDJohwVpvdagnUHinmAcgM6e,5fa6c034f308bd0ea6928b4864510c87,162514c68c9fc69549df0f42a2de3156847a6db660c3dbcc80d4736973388205,1ade4cbea2f192d92159bf5880e7d0fcb080291d50937f4c9581e16062cd91a3,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution License,https://creativecommons.org/licenses/by/2.0/,University of the Fraser Valley,CC BY-NC-SA 4.0
ffhq_00095,train,00095,originals/00095.png,retouched/00095.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xWVUbQy7z1SzKgeDt3HMHQcFod2yUCRW,f8cc05bfefd3b9fa2e69d0ec2a2ca700,bfa21cef4573257415d572400ec029a1bbaff618da3cd51c0bdc9bc28eb499bf,53e123b42687d7c471d9ddf7b43e89ad1615f0991e2d51ec29768be96096fd11,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution License,https://creativecommons.org/licenses/by/2.0/,SupportPDX,CC BY-NC-SA 4.0
ffhq_00096,train,00096,originals/00096.png,retouched/00096.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xQjB21PuOaL6hIkKabSXa1pf-3dy295H,23a9349b910061a5519ef8ee8512c40f,1e746598fb71cfc3570c892b8ddb75e1545c38bfd9aaae030c6ca9b91920d0b1,175991366b6bfe52f66f7ae5d30675427d8b377f6c9e04e2b447a21865c3a561,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,Akhradej Suntornsnoh,CC BY-NC-SA 4.0
ffhq_00097,train,00097,originals/00097.png,retouched/00097.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xq8rJPfizkFKKvMcTqfvUAWaYhSRyKzk,30839b5e49add051eadca7cd199187f7,f293d135af7f7a435449021d218c0a6ad2224bda714ec4804429a41699ba2bad,6cc3214ca76e55f8c009351f36f1670ef77f76009f7f66be811d8f073feb79c7,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,jgdestiny,CC BY-NC-SA 4.0
ffhq_00098,train,00098,originals/00098.png,retouched/00098.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xO2Bmt4DwuQCg5ZGpg5jFYR5djVQ_jyk,dfb9dc4c26ff5b17990df6143030456f,c0674edcabed769afc2ab0dd48b8343348b4cad1ab8329d06f88c4fae9742c30,4c31b9f24017e83b4d5bdce6e9142c22c27f7278c2a9003f83a07c40e2ca4043,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution-NonCommercial License,https://creativecommons.org/licenses/by-nc/2.0/,EUPOL Afghanistan,CC BY-NC-SA 4.0
ffhq_00099,train,00099,originals/00099.png,retouched/00099.png,FFHQ,FFHQR,https://drive.google.com/uc?id=1xLrtMY7K1sDNnP_o2HfHRweffxnPCRbu,7693aa7b3fd9d23ed6ab432c1af4b812,9a0f66e6d9a5f9b6b26826d1de6192394a1c92d149bd436bac49b1f20e010c42,80968837ff44a90c0b3e108692b257078b2c4045c822380dd45a7d0284e868a2,1024,1024,official_shared_FFHQ_numeric_id,verified_pair,generic_professional_retouch,unknown,false,medium,binary_retouch_detection;paired_before_after_comparison;external_evaluation,do_not_infer_specific_operation_or_intensity_from_FFHQR_label,Attribution License,https://creativecommons.org/licenses/by/2.0/,Gideon,CC BY-NC-SA 4.0
